Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:44.319000,NOR,,1.0,1.0,0 days 00:15:45.563000,,,0 days 00:00:33.613000,0 days 00:00:51.610000,,0 days 00:16:52.794000,0 days 00:17:44.417000,242.0,253.0,263.0,298.0,False,MEDIUM,1.0,True,0 days 00:15:45.563000,2024-04-19 07:32:10.880,,False
0 days 00:19:21.209000,NOR,0 days 00:01:36.890000,2.0,1.0,,,0 days 00:00:25.393000,0 days 00:00:28.585000,0 days 00:00:42.912000,0 days 00:18:09.712000,0 days 00:18:38.297000,0 days 00:19:21.209000,283.0,279.0,265.0,308.0,True,MEDIUM,2.0,True,0 days 00:17:44.319000,2024-04-19 07:34:09.636,,False
0 days 00:21:29.740000,NOR,0 days 00:02:08.531000,3.0,1.0,,,0 days 00:00:33.195000,0 days 00:00:41.939000,0 days 00:00:53.397000,0 days 00:19:54.404000,0 days 00:20:36.343000,0 days 00:21:29.740000,155.0,215.0,266.0,241.0,False,MEDIUM,3.0,True,0 days 00:19:21.209000,2024-04-19 07:35:46.526,,False
0 days 00:23:06.124000,NOR,0 days 00:01:36.384000,4.0,1.0,,,0 days 00:00:25.195000,0 days 00:00:28.641000,0 days 00:00:42.548000,0 days 00:21:54.935000,0 days 00:22:23.576000,0 days 00:23:06.124000,283.0,278.0,267.0,312.0,True,MEDIUM,4.0,True,0 days 00:21:29.740000,2024-04-19 07:37:55.057,,False
0 days 00:25:06.717000,NOR,0 days 00:02:00.593000,5.0,1.0,,0 days 00:25:04.975000,0 days 00:00:29.122000,0 days 00:00:35.270000,0 days 00:00:56.201000,0 days 00:23:35.246000,0 days 00:24:10.516000,0 days 00:25:06.717000,229.0,223.0,,251.0,False,MEDIUM,5.0,True,0 days 00:23:06.124000,2024-04-19 07:39:31.441,,False
0 days 00:39:35.253000,NOR,,6.0,2.0,0 days 00:37:44.679000,,,0 days 00:00:30.851000,0 days 00:00:46.403000,,0 days 00:38:48.887000,0 days 00:39:35.282000,266.0,265.0,266.0,295.0,False,MEDIUM,1.0,True,0 days 00:25:06.717000,2024-04-19 07:41:32.034,,False
0 days 00:41:11.300000,NOR,0 days 00:01:36.047000,7.0,2.0,,,0 days 00:00:24.885000,0 days 00:00:28.235000,0 days 00:00:42.927000,0 days 00:40:00.138000,0 days 00:40:28.373000,0 days 00:41:11.300000,282.0,279.0,266.0,310.0,True,MEDIUM,2.0,True,0 days 00:39:35.253000,2024-04-19 07:56:00.570,,False
0 days 00:43:26.754000,NOR,0 days 00:02:15.454000,8.0,2.0,,0 days 00:43:24.320000,0 days 00:00:34.389000,0 days 00:00:43.669000,0 days 00:00:57.396000,0 days 00:41:45.689000,0 days 00:42:29.358000,0 days 00:43:26.754000,183.0,240.0,,248.0,False,MEDIUM,3.0,True,0 days 00:41:11.300000,2024-04-19 07:57:36.617,,False
0 days 00:57:09.718000,NOR,,9.0,3.0,0 days 00:54:52.633000,,,0 days 00:00:41.758000,0 days 00:01:01.923000,,0 days 00:56:07.868000,0 days 00:57:09.735000,251.0,207.0,239.0,288.0,False,INTERMEDIATE,1.0,True,0 days 00:43:26.754000,2024-04-19 07:59:52.071,,False
0 days 00:59:12.845000,NOR,0 days 00:02:03.127000,10.0,3.0,,,0 days 00:00:30.451000,0 days 00:00:36.868000,0 days 00:00:55.808000,0 days 00:57:40.169000,0 days 00:58:17.037000,0 days 00:59:12.845000,268.0,258.0,240.0,288.0,True,INTERMEDIATE,2.0,True,0 days 00:57:09.718000,2024-04-19 08:13:35.035,,False
0 days 01:03:11.648000,NOR,0 days 00:01:57.940000,12.0,3.0,,,0 days 00:00:29.500000,0 days 00:00:35.825000,0 days 00:00:52.615000,0 days 01:01:43.208000,0 days 01:02:19.033000,0 days 01:03:11.648000,275.0,260.0,236.0,290.0,True,INTERMEDIATE,4.0,True,0 days 01:01:13.708000,2024-04-19 08:17:39.025,,False
0 days 01:05:46.098000,NOR,,13.0,3.0,,0 days 01:05:42.518000,0 days 00:00:36.597000,0 days 00:00:41.826000,0 days 00:01:15.947000,0 days 01:03:48.346000,0 days 01:04:30.151000,0 days 01:05:46.591000,129.0,190.0,,176.0,False,INTERMEDIATE,5.0,True,0 days 01:03:11.648000,2024-04-19 08:19:36.965,,False
